Confirmed, Key, Source, KOR
,"148000066","これは……ロングレンジライフル？","이거는... 롱레인지 라이플?"
,"148000067","なんの真似だ、ミルヴァス。","무슨 짓이야 밀버스?"
,"148000068","私たちはザ・ハルピュイアのAGだ。そのロングレンジライフルも共通規格のもとで認証し、運用できる。","우리는 더 할퓨이어의 AG다.그 롱 레인지 라이플도 공통 규격 아래에서 인증해, 운용할 수 있다."
,"148000069","お前の目的は私を殺すことだろう？ならそれは持って行け、少なくともお前は生き残れるかもしれん。","너의 목적은 나를 죽이는 것이지?그렇다면 그건 가져가라. 적어도 넌 살아남을 수 있을지도 모른다."
,"148000070","なんの真似だと聞いているんだ！どうして俺のことを助けようとする！？","무슨 짓이냐!어째서 나를 도우려고 해!?"
,"148000071","コンドル……","콘돌……"
,"148000072","実験施設内の照明は、傀儡による腐食化によって明滅を繰り返していた。","실험시설 내 조명은 괴뢰에 의한 부식화로 인해 명멸을 반복하고 있었다."
,"148000073","考えるまでもない。救える人間は救う、それが我々の存在意義だ。","생각할 것도 없다.구할 수 있는 인간은 구할 수 있는, 그것이 우리의 존재 의의다."
,"148000074","私からすれば……コンドル、おまえも1人の人間に過ぎない。","내가 보기엔……콘도르, 너도 한 인간에 지나지 않아."
,"148000075","なぜだ……なぜ、おまえはいつまで経ってもそんな言い方しかしないんだ！？","왜그러냐…왜, 너는 언제까지나 그런 말투밖에 안하는거야!?"
,"148000076","だったら俺は――","그럼 나는--"
,"148000077","絶対に、おまえの思う通りには動かない！","절대 네 마음대로 움직이지 않을 거야!"
,"148000078","パン！コンドルが自身のライフルの引き金を引く。そのエネルギー弾はミルヴァスの持っていたロングレンジライフルを破壊した。","빵! 콩도르가 자신의 라이플의 방아쇠를 당긴다.그 에너지탄은 밀버스가 갖고 있던 롱레인지 라이플을 파괴했다."
,"148000079","そうか……だったら一緒に死を待とうか。","그런가……그렇다면 함께 죽음을 기다릴까."
,"148000080","ミルヴァスは苦笑してみせた。","밀버스는 쓴웃음을 지어 보였다."
,"148000081","とうとう、数体の傀儡が彼女たちの前まで這い寄り、戦闘によって生じた火災が実験施設全体を呑み込んでいった。","마침내 괴뢰 몇 구가 그녀들 앞까지 기어갔고 전투로 인해 생긴 화재가 실험시설 전체를 집어삼켜 갔다."
,"148000082","……","……"
,"148000083","……","……"
,"148000084","……人は運命に縛られている。","……사람은 운명에 매여 있다."
,"148000085","彼女もそうだ。彼女は自身が満身創痍であることを知っているし、普通ではないことも理解している。そして……自分が孤独な運命の道を歩いてきたことを知っていた。","그녀도 그렇다. 그녀는 자신이 만신창이라는 것을 알고 있고, 평범하지 않다는 것도 알고 있다.그리고 ……자신이 고독한 운명의 길을 걸어왔음을 알고 있었다."
,"148000086","……","……"
,"148000087","しかし、彼女は決して振り返らない。前に進み続けることだけが、運命に抗うための唯一の機会だからだ。","하지만 그는 결코 돌아보지 않는다.계속 나아가는 것만이 운명에 대항할 수 있는 유일한 기회이기 때문이다."
,"148000088","残念だな。その運命とやらは、おまえの足を掴んで地獄に引きずり込もうとしてるぞ。","유감이야. 그 운명이란 놈은 네 다리를 붙잡고 지옥에 끌어들이려 하고 있어."
,"148000089","そうだな。だからおまえには済まないとも思っている。私はあの秘密を……おまえには決して話すことのできない事実を、地獄に持って行かなきゃいけないんだからな。","그래. 그래서 너한테는 미안하다고도 생각해.나는 그 비밀을……너에게는 결코 말할 수 없는 사실을 지옥에 가져가야 하니까."
,"148000090","……？","……？"
,"148000091","おまえ……俺を追い出した本当の理由はなんだ？","너……나를 내쫓은 진짜 이유가 뭐냐?"
,"148000092","……","……"
,"148000093","……答えないのか。","……대답하지 않는 것인가."
,"148000094","ふん、まあいい。死ぬ前に、おまえが昔と変わってないってことが分かっただけでも収穫だった。","흠, 뭐 됐어.죽기 전에 네가 옛날과 다름없다는 것만 알아도 수확이었어."
,"148000095","残りは地獄でじっくり聞かせてもらうぞ。死んじまった後なら、時間は無限にあるだろうしな。","나머지는 지옥에서 차분히 들을 거야.죽은 뒤라면 시간은 무한히 있을 테지."
,"148000096","火の勢いが次第に勢いを増し、傀儡までもが燃え上がり始めていた……","불길이 점점 세져 괴뢰들까지도 타오르기 시작하고 있었다……"
,"148000097","突然、火花の中心で更に強烈な光芒が迸ったかと思うと、その光が徐々に眩しさを増し、そこにある人影が浮かび上がった……","돌연, 불꽃의 중심에서 한층 더 강렬한 광선이 내뿜는가 하면, 그 빛이 서서히 눈부심을 더해, 거기에 어떤 사람의 그림자가 떠올랐다……."
,"148000098","……それより前。「ユニオン」の旗艦、緊急ブリッジ","……그보다 전.유니언 기함 긴급 브리지"
,"148000099","「ユニオン」の指揮官。自分の部屋に閉じ込められた気分はどう？","'유니온' 지휘관 내 방에 갇힌 기분이 어때?"
,"148000100","……答えないの？まあいいけど。ああ、そうだ。自己紹介がまだだったわね。","……대답 안 해?뭐 괜찮긴 하지만 아 맞다.내소개가 아직이였네."
,"148000101","イスム。それが私の名前よ。","이숨. 그게 내 이름이야."
,"148000102","そう緊張しないでくれる？","그렇게 긴장하지 말아줄래?"
,"148000103","私はただあなたにいくつか質問がしたいだけだから。","저는 단지 당신에게 몇 가지 질문을 하고 싶을 뿐입니다."
,"148000104","そう緊張しないでくれる？","그렇게 긴장하지 말아줄래?"
,"148000105","私はただあなたにいくつか質問がしたいだけだから。","저는 단지 당신에게 몇 가지 질문을 하고 싶을 뿐입니다."
,"148000106","あなた……あの報告書を読んだんでしょう？","당신…… 그 보고서 읽었죠?"
,"148000107","そうよ。","그래."
,"148000108","あなた、あの報告の内容を信じる？","너 그 보고 내용을 믿니?"
,"148000109","そうよ。","그래."
,"148000110","あなた、あの報告の内容を信じる？","너 그 보고 내용을 믿니?"
,"148000111","空気が読めないみたいね。あなたの生殺与奪の権は私が握っているということを忘れないほうがいいわよ。","눈치가 없나 보네당신의 생살여탈권은 내가 쥐고 있다는 걸 잊지 않는 게 좋아요."
,"148000112","それで……あなた、あの報告の内容を信じる？","그래서....당신, 그 보고내용을 믿어요?"
,"148000113","私には答えられないな。","난 대답할 수가 없네."
,"148000114","へぇ？だったら質問を変えようかしら。","네? 그럼 질문을 바꿀까?"
,"148000115","もし、あなたが傀儡以外の人に発砲しろと命じられたら、あなたはそれに従う？","만일 당신이 괴뢰 이외의 사람에게 발포하라고 명령받으면 당신은 그에 따르는가?"
,"148000116","私たちには時間がない。はっきり答えて欲しいわね。","우리에겐 시간이 없어.확실히 대답해 줬으면 좋겠어."
,"148000117","時間がないからこそ、君にはしっかりと考えて欲しいことがあるんだかな。","시간이 없기 때문에 너는 제대로 생각해 주었으면 하는 것이 있는 것일까."
,"148000118","私たちには時間がない。はっきり答えて欲しいわね。","우리에겐 시간이 없어.확실히 대답해 줬으면 좋겠어."
,"148000119","時間がないからこそ、君にはしっかりと考えて欲しいことがあるんだかな。","시간이 없기 때문에 너는 제대로 생각해 주었으면 하는 것이 있는 것일까."
,"148000120","なんですって？","뭐라고요?"
,"148000121","緊急ブリッジは多重暗号化セキュリティを採用している、君の電子戦能力がどれだけ高かったとしても、無傷でここまで辿り着くのはとても難しいはずだ。","긴급 브릿지는 다중 암호화 보안을 채용하고 있어, 당신의 전자전 능력이 아무리 높았다고 해도, 멀쩡하게 여기까지 도달하기는 매우 어려울 것이다."
,"148000122","電子戦に関する知識は、実際の戦闘指揮能力と比べて大したことないようね。「ユニオン」の暗号化セキュリティなんて、私からすれば子供の積み木程度にしか感じないわ。","전자전에 대한 지식은 실제 전투지휘 능력과 비교해서 아무것도 아닌 것 같네.“유니온”의 암호화 보안 따위는 내가 보기엔 아이의 블록 정도로만 느껴져."
,"148000123","フロンティアの暗号化技術も君にとってはおもちゃかい？","프런티어의 암호화 기술도 자네에게는 장난감인가?"
,"148000124","その通りね。どちらも私にとっての脅威にはなり得ない。","맞아요. 어느쪽도 나에게 위협이 되지않아요."
,"148000125","……やっぱりだ。どうやら君も、クラークオクトと戦いで我々を貶めようとした犯人ってわけだな。","……역시 그렇다.아무래도 자네도 클라크옥트와의 싸움에서 우리를 깎아내리려고 한 범인이란 말일세."
,"148000126","ふん、カマをかけたつもり？自分の立場が分かってないの？","흥, 불가마 뿌린 거야?자기 입장을 몰라?"
,"148000127","さっき言っただろう。君には、どうしてここまで無傷でやって来れたのか、よく考えて欲しいんだよ。","아까 말했잖아.자네는 어떻게 이렇게까지 상처 없이 올 수 있었는지 잘 생각해 주었으면 해."
,"148000128","時間稼ぎのつもりなの？なんだったらあなたを傀儡の山まで直接送り届けてあげてもいいんだけど。","시간 끌려고 그러는 거야?뭣하면 당신을 괴뢰산까지 직접 데려다 주어도 좋을텐데."
,"148000129","指揮官は首を振った。","지휘관은 고개를 흔들었다."
,"148000130","時間稼ぎなんかじゃないさ。つまり、私が言いたいのは――","시간 벌기 같은 건 아니야.즉, 내가 말하고 싶은 것은--"
,"148000131","もし、私が君を意図的に招き入れたのだとしたら、ということだよ。","만약 내가 자네를 의도적으로 초대했다면 하는 거야."
,"148000132","嘘が下手ね。それなら、今頃私は無数の銃口に狙われてないとおかしいんじゃない？","거짓말을 잘 못하네. 그렇다면 지금쯤 나는 무수한 총부리가 겨냥되어 있지 않으면 이상하지 않을까?"
,"148000133","確かに……この部屋にいるのは私と君だけだ。","확실히…이 방에 있는 것은 나와 너뿐이다."
,"148000134","そうでしょうね。この艦内のあらゆる動きは監視させてもらってる。妙なことをすればすぐに分かるわ。","그렇겠지요.이 함내의 모든 움직임은 감시하고 있다.이상한 짓을 하면 금방 알 수 있어."
,"148000135","そもそも……普通の人間がAGに対抗できると思ってるの？私を意図的に侵入させるメリットなんてない。私に抵抗するための手段がないんだから、リスクしかないでしょ。","원래....보통 인간이 AG에 대항할 수 있다고 생각해?나를 의도적으로 침입시키는 메리트란 건 없어.나에게 저항할 수 있는 수단이 없으니까, 위험밖에 없겠죠."
,"148000136","そうかな。私は……自分のことを普通の人間だと言ったことがあったかな？","그런가. 나는…자신을 보통사람이라고 말한 적이 있었나?"
,"148000137","そう言って、指揮官は腰に手を伸ばす。","그러면서 지휘관은 허리에 손을 뻗는다."
,"148000138","──！","──！"
,"148000139","<color=#969696>まさか、なにか武器を隠しているの！？</color>","<color=#969696>설마, 뭔가 무기를 숨기고 있는거야!?</color>"
,"148000140","脅威を感じたイスムは本能的に指揮官と距離をとる。それは、イスムにとって想定外の隙を生むことになった。","위협을 느낀 이스무는 본능적으로 지휘관과 거리를 둔다.그것은, 이스무에게 있어서 예상외의 틈을 낳게 되었다."
,"148000141","<color=#969696>チャンスだ！</color>","<color=#969696>기회다!</color>"
,"148000142","指揮官はそのすきを見逃すことなく、すぐに緊急ブリッジに備え付けられた脱出口を使ってその場を離脱した。","지휘관은 그 틈을 놓치지 않고 곧바로 긴급 브릿지에 설치된 탈출구를 이용해 빠져나갔다."
,"148000143","なっ！？","뭣!?"
,"148000144","<color=#969696>しまった……！なんの武器も隠していないし…身体も標準的な人間の体格の範囲内だった。</color>","<color=#969696>아차……!아무런 무기도 숨기지 않았고...신체도 표준적인 인간 체격의 범위내였다.</color>"
,"148000145","<color=#969696>つまり……ただの虚勢だったということね。それなのに、私はあの人間に脅威を感じてしまった。失態ではある……けど。</color>","<color=#969696>즉……그냥 허세였다는 거네요. 그런데도 나는 그 인간에게 위협을 느끼고 말았다.실태이긴 하지만.</color>"
,"148000146","脱出口の行先も把握してる。逃げられないわよ。","탈출구 행선지도 파악하고 있어도망 못 가"
,"148000147","そこまでです。","거기까지입니다."
,"148000148","！","！"
,"148000149","私たちの艦から出て行ってください。","우리 함에서 나가주세요."
,"148000150","私の光学障壁を見破ったの？意外とやるわね……あなたたち人間には永遠に見付けられないと思ってたわ。","내 광학장벽을 깼어?의외로 하네……당신들 인간에게는 영원히 발견될 수 없다고 생각했었어."
,"148000151","……いえ、違う？あなた、もしかしてAGなの？","……아니, 아닌가?너 혹시 AG야?"
,"148000152","どういうこと？ウイルスの影響を受けずに活動できるだなんて……そんなAGがいるの？","무슨 말이야? 바이러스의 영향을 받지 않고 활동할 수 있다니……그런 AG가 있어?"
,"148000153","対AG用のコンピューターウイルスのことだとしたら、私には無意味ですよ。","대AG용의 컴퓨터 바이러스라고 하면, 나에게는 무의미해요."
,"148000154","パン──ニオがイスムに向かって発砲する。しかし、弾が当たったのはイスム本体ではなく、イスムが生み出した「影」の方だった。","팡--니오가 이스무를 향해 발포한다. 그러나, 탄알에 맞은 것은 이슬람 본체가 아니고, 이스무가 만들어낸 「그림자」쪽이었다."
,"148000155","まあいいわ。私たちのお喋りはここまでのようね、「ユニオン」の指揮官。","뭐 됐어. 우리의 대화는 여기까지인 것 같애, “유니온”의 지휘관."
,"148000156","さっきの私の質問をよく覚えておいてね。もし、あなたが傀儡以外の人に向けて発砲しろという命令を受けた時、あなたはそれに従うのかどうか……","아까 내 질문을 잘 기억해 둬.만일 당신이 괴뢰 이외의 사람을 향해 발포하라는 명령을 받았을 때, 당신은 그것을 따를 것인지……."
,"148000157","イスムの姿が消えると、死角に身を潜めていた指揮官が姿を現した。","숨음이 사라지자 사각지대에 숨어 있던 지휘관이 모습을 드러냈다."
,"148000158","気にしないでください、これが私の役目ですから。","신경쓰지 마세요, 이게 제 역할이니까요."
,"148000159","指揮官、あのAGの言うことは無茶苦茶です。彼女に惑わされないようにしてください。","지휘관님, 저 AG가 하는 말은 엉망진창입니다.그녀에게 현혹되지 않도록 하세요."
,"148000160","「ユニオン」は人類のために戦っているんです。傀儡以外に銃を向けるなんて……あるはずがありません！","'유니온'은 인류를 위해서 싸우고 있는 거예요.괴뢰 이외에 총을 겨누다니……있을 리가 없습니다!"
,"148000161","……あ、突然大声を出して、驚かせてしまいましたか？","아, 갑자기 소리를 질러서 놀라게 해 버렸습니까?"
,"148000162","<color=#9dd0ff>指揮官、応答してください……</color>","<color=#9dd0ff>지휘관, 응답해 주세요……</color>"
,"148000163","<color=#9dd0ff>指揮官、応答をお願いします！</color>","<color=#9dd0ff>지휘관님 응답 부탁드립니다!</color>"
,"148000164","<color=#9dd0ff>指揮官、応答してください……</color>","<color=#9dd0ff>지휘관, 응답해 주세요……</color>"
,"148000165","<color=#9dd0ff>指揮官、応答をお願いします！</color>","<color=#9dd0ff>지휘관님 응답 부탁드립니다!</color>"
,"148000166","カペラ。こっちは大丈夫、メインブリッジで爆発が聞こえたけど、君は無事かい？","카펠라. 이쪽은 괜찮아. 메인 브리지에서 폭발 소리가 들렸는데, 너는 무사하니?"
,"148000167","<color=#9dd0ff>大丈夫でしたか……よ、良かった……</color>","<color=#9dd0ff>괜찮았읍니까……여, 다행이다……</color>"
,"148000168","<color=#9dd0ff>こちらは軽傷です、今のところ艦内に侵入した敵はすべて排除しました。旗艦のコントロールも改めて権限を取り戻しています。</color>","<color=#9dd0ff>이쪽은 경상입니다, 지금으로서는 함내에 침입한 적은 모두 배제를 했습니다.기함 컨트롤도 다시금 권한을 되찾았습니다.</color>"
,"148000169","<color=#9dd0ff>ちょっと！！！</color>","<color=#9dd0ff>잠깐!!!</color>"
,"148000170","<color=#9dd0ff>「ユニオン」、聞こえているのなら返事をなさい！</color>","<color=#9dd0ff>'유니온' 들리면 대답해!</color>"
,"148000171","<color=#9dd0ff>アイさん！？</color>","<color=#9dd0ff>아이씨!?</color>"
,"148000172","<color=#9dd0ff>やっと……やっと繋がったわね！</color>","<color=#9dd0ff>겨우……겨우 이어졌네!</color>"
,"148000173","<color=#9dd0ff>……指揮官、あなたの助けが必要なのよ！</color>","<color=#9dd0ff>지휘관, 당신의 도움이 필요해!</color>"
,"148000174","そして、現在……","그리고, 현재……"
,"148000175","まばゆいばかりの光芒が火炎を切り裂き、うねる炎が駆け寄って来るシルビアを照らしていた。","눈부시게 반짝이는 광선이 화염을 찢어내며 굽이치는 불길이 달려오는 실비아를 비추고 있었다."
,"148000176","オートルナの騎士を甘くみないでもらいたいわね！","오토루나 기사를 만만하게 보지 않았으면 좋겠다!"
,"148000177","輝くランスがミルヴァスを取り囲んでいた傀儡をすべて弾き飛ばし、続けて「ユニオン」のAGも姿を現した。","빛나는 랜스가 밀버스를 에워싸고 있던 괴뢰들을 모두 튕겨 나갔고 이어 유니언의 AG도 모습을 드러냈다."
,"148000178","な……なにが起きている？","뭐…… 무슨 일이 일어나고 있지?"
,"148000179","ザ・ハルピュイアのAG！さあ、早く出て来なさい！","더 할퓨어 AG! 어서 나와라!"
,"148000180","<color=#9dd0ff>ええと、ミルヴァスならあなたの足元のようですけど。</color>","<color=#9dd0ff>글쎄요, 밀버스라면 당신 발밑 같은데요.</color>"
,"148000181","ちっ……まさかおまえたちが助けに来るとはな。頼んでもいないのに、余計なことを……","쳇……설마 너희들이 구하러 올 줄이야.부탁도 하지 않았는데, 쓸데없는 짓을……"
,"148000182","なんですって！？わたくしがどれだけ頑張ったと思ってるのよ！","뭐라고요!?내가 얼마나 열심히 했는데!"
,"148000183","<color=#9dd0ff>その通りです。旗艦が電子攻撃を受けていたせいで、通信がまったく繋がらなくて。</color>","<color=#9dd0ff>맞아요. 기함이 전자 공격을 받는 바람에 통신이 전혀 안 돼서요.</color>"
,"148000184","<color=#9dd0ff>それを察して、シルビアさんはA-1エリアをあちこち飛び回って、艦を探し出してくれたんですから。</color>","<color=#9dd0ff>그것을 알고 실비아 씨는 A-1 지역을 이리저리 뛰어다니며 함을 찾아 주었으니까요.</color>"
,"148000185","「ユニオン」の旗艦が電子攻撃を受けただと？","유니언 기함이 전자 공격을 받았다고?"
,"148000186","<color=#9dd0ff>はい。調査の結果、傀儡による襲撃を受けていたのは1つの施設だけで、それ以外の警報はすべて電子戦型AGによる偽装信号だということが分かりました。</color>","<color=#9dd0ff>네. 조사 결과 괴뢰들의 습격을 받은 것은 한 시설뿐이며, 그 외의 경보는 모두 전자전형 AG에 의한 위장 신호로 나타났습니다.</color>"
,"148000187","その件だが、こちらも情報を掴んでいる。私とおまえたちは意図的に分断されていたらしい。","그 건이지만, 이쪽도 정보를 파악하고 있다.나와 너희는 의도적으로 분단되어 있었던 것 같아."
,"148000188","<color=#9dd0ff>そうだったんですね……</color>","<color=#9dd0ff>그랬군요……</color>"
,"148000189","ミルヴァスは付近の残骸に視線を走らせた。しかし、そこにはコンドルの姿がない。","밀버스는 부근의 잔해를 쳐다봤다.하지만 콘도르의 모습이 보이지 않는다."
,"148000190","<color=#969696>コンドルは……さっきの騒ぎに紛れて逃げたのか？いや、誰かが連れ去った？</color>","<color=#969696>콘돌은…아까의 소란을 틈타 도망쳤나?아니 누가 데려갔어?</color>"
,"148000191","ちょっと！しっかりわたくしに感謝なさいよ！","야! 제대로 나한테 고마워라구!"
,"148000192","スズメちゃんにか？もちろんだ、おまえのおかげで助かったのは事実だからな。","참새 양한테?물론이지, 네 덕분에 살아난 건 사실이니까."
,"148000193","あの指揮官にも話さないといけないことがある。それが終わったら、いずれなにか礼をしよう。","저 지휘관에게도 해야 할 말이 있다.그것이 끝나면, 언젠가 뭔가 예를 하자."
,"148000194","ハルピュイア・シリーズの秘密を教えてやらんこともないぞ。","할퓨어 시리즈의 비밀을 알려주지 않을 거야."
,"148000195","……！","……！"
,"148000196","<color=#9dd0ff>アイさん？</color>","<color=#9dd0ff>아이 씨?</color>"
,"148000197","「ユニオン」の指揮官。おまえがスズメちゃんを連れてここまで来たのか。おかげで命拾いした。","'유니온'의 지휘관네가 참새를 데리고 여기까지 왔니?덕분에 목숨을 건졌다."
,"148000198","構わないさ、ミルヴァス。それより、君は大丈夫なのか？","상관없어. 밀버스. 그것보다 넌 괜찮은거야?"
,"148000199","まだ壊れてはないな。大部分の装甲は傀儡に破壊されてしまったが、一番重要なコアは汚染されてない。","아직 고장이 나진 않았네.대부분의 장갑은 괴뢰들에게 파괴돼 버렸지만 가장 중요한 코어는 오염되지 않았다."
,"148000200","<color=#9dd0ff>我々の艦で修理を受けますか？</color>","<color=#9dd0ff>저희 함에서 수리를 받으시겠습니까?</color>"
,"148000201","ハルピュイアはフロンティアの特殊なAGだ、おまえたちの船じゃ私の装置を修理することはできない。","핼퓨이어는 프런티어의 특수한 AG다. 당신들의 배로는 내 장치를 수리할 수 없다."
,"148000202","<color=#9dd0ff>えっ！？ということは……</color>","<color=#9dd0ff>엣!? 그렇다는 것은…….</color>"
,"148000203","ああ、わたしはここで別れる。","아, 난 여기서 헤어진다."
,"148000204","近くのフロンティア駐屯地に連絡しておいたから、すぐに迎えが来るだろう。","근처 프런티어 주둔지에 연락해 두었으니까 곧 마중을 나올 거야."
,"148000205","そうでもない。おまえが人類のために傀儡と戦っている限り、またどこかで再会することもある。","그렇지 않아. 네가 인류를 위해서 괴뢰와 싸우고 있는 한, 또 어디선가 재회할 수도 있어."
,"148000206","そんな時、フロンティアの輸送船がミルヴァスの近くに降りて来た。ミルヴァスはすぐに輸送船に乗り込むと、指揮官に向けて告げる。","그럴 때 프런티어 수송선이 밀버스 근처에 내려왔다.밀버스는 곧바로 수송선에 오르자 지휘관에게 고한다."
,"148000207","ふ、それは済まなかった──なんて、わたしが言うとでも思ったのか？","아, 그건 미안했다--고, 내가 말할거라고 생각한거야?"
,"148000208","お前の組織は脆弱だ。私程度の異分子に対処できないのに、どうやって人類のために戦うつもりだ？","너의 조직은 취약하다.나 정도의 이분자에 대처하지 못하면서 어떻게 인류를 위해 싸울 것인가?"
,"148000209","とはいえ……「ユニオン」を見捨てるつもりはない。私の休憩室は残しておいてくれ。いつの日か、好奇心でまた覗きに行くこともあるかも知れないからな。","그렇다고는 해도……「유니온」을 저버릴 생각은 없다.내 휴게실은 남겨 둬.언젠가 호기심에 다시 한 번 들여다보고 갈 일이 있을지도 모르니까."
,"148000210","そんな時、フロンティアの輸送船がミルヴァスの近くに降りて来た。ミルヴァスはすぐに輸送船に乗り込むと、指揮官に向けて告げる。","그럴 때 프런티어 수송선이 밀버스 근처에 내려왔다.밀버스는 곧바로 수송선에 오르자 지휘관에게 고한다."
,"148000211","指揮官。おまえたちに電子攻撃を仕掛けたAGは、「グラフレイム」の一員だ。","지휘관. 너희에게 전자 공격을 가한 AG는, 「그라프레임」의 일원이다."
,"148000212","あの組織はこれまでフロンティアの作戦を数多く妨害して来たが、今のところその目的は不明なままだ。だが……彼女たちは反人類の思想を持つ危険なAGに違いない。注意しておくんだな。","그 조직은 지금까지 프런티어의 작전을 많이 방해해 왔지만, 아직까지는 그 목적은 불명확하다.하지만……그들은 반인류의 사상을 가지는 위험한 AG임에 틀림없다.조심해 두는구나."
,"148000213","じゃあ、これでお別れだ。","그럼 이만 작별이다."
,"148000214","<color=#969696>……コンドル、お前は本当にこれからも真相を探し続けるつもりなのか……？</color>","<color=#969696>콘도르 넌 정말 앞으로도 진상을 계속 찾을 생각이냐?</color>"
,"148000215","<color=#969696>わたしはおまえを止めなきゃならない。状況が悪化する前に、必ずお前を阻止してみせるぞ。</color>","<color=#969696>나는 너를 말려야 해.상황이 악화되기 전에 반드시 너를 저지하고야 말겠어.</color>"
,"148000216","それからしばらくして……","그리고 나서 잠시 후……"
,"148000217","なんですって？ミルヴァス、フロンティアに戻ってしまったの！？","뭐라고요? 밀버스, 프런티어로 돌아가 버렸어!?"
,"148000218","なんで教えてくれないのよ！お礼だってまだもらってないのに！","왜 가르쳐 주지 않는 거야! 답례도 아직 받지 못했는데!"
,"148000219","何度か呼びかけたんですよ？でも、あなたがなにかに興奮しすぎて思考回路がショートしていたんじゃないですか……レラたちが不安になって迎えに行ったくらいなんですよ？","몇 번 부르던데요?하지만, 당신이 뭔가에 너무 흥분해서 사고 회로가 쇼트한 것이 아닐까요……렐라들이 불안해서 데리러 간 정도라니까요?"
,"148000220","まさかAGの運搬係になるなんてね……","설마 AG의 운반책이 될줄이야..."
,"148000221","失礼します。","지나가겠습니다."
,"148000222","指揮官、強制的に割り込んで来た特殊通信があります。","지휘관님 강제로 끼어들어온 특수통신이 있습니다"
,"148000223","ええっ！？「ユニオン」の特殊通信回線に強制的に割り込みを！？","엣!? 유니온의 특수통신회선에 강제로 끼어들기를!?"
,"148000224","今回のような特殊なAGでもない限り、正規の権限を持っているのは2人だけのはず……","이번과 같은 특수한 AG가 아닌 한, 정규의 권한을 가지고 있는 것은 2명 뿐일 것이다……."
,"148000225","……","……"
,"148000226","<color=#9dd0ff>もしもし、繋がったかしら？</color>","<color=#9dd0ff>여보세요 연결됐나?</color>"
,"148000227","き、聞こえています！どうぞ！","나무 들려요!여기 있습니다!"
,"148000228","<color=#9dd0ff>もしもし？</color>","<color=#9dd0ff>여보세요?</color>"
,"148000229","<color=#9dd0ff>あら？声が聞こえませんわね。もし、もしもーし？</color>","<color=#9dd0ff>어라? 목소리가 안들리네. 혹시 혹시 모르시니?</color>"
,"148000230","この声はまさか……","이 소리는 설마..."
,"148000231","<color=#9dd0ff>……貸してください。</color>","<color=#9dd0ff>빌려주세요.</color>"
,"148000232","<color=#9dd0ff>受信用のチャンネルを開いていなかったようですね。これでもう大丈夫です。</color>","<color=#9dd0ff>수신용 채널을 열어놓지 않았나 보군요.이제 됐어요.</color>"
,"148000233","<color=#9dd0ff>あ、あー。あら、画面が出ましたわね。</color>","<color=#9dd0ff>아, 아, 어머 화면이 나왔네요.</color>"
,"148000234","な、なんてこと……あなたは――","이봐, 이봐라… 당신은--"
,"148000235","リサ・オートルナ女王。","리사 오토루나 여왕"
,"148000236","<color=#9dd0ff>あらあら？ニオとシルビアではありませんか、あなたたちがお元気そうで安心しましたわ。</color>","<color=#9dd0ff>어머 어머, 니오와 실비아가 아닙니까, 당신들이 아주 건강해 보여서 안심했습니다.</color>"
,"148000237","ちょっと！口の利き方に気を付けなさい！","야! 말투 좀 조심해!"
,"148000238","<color=#9dd0ff>いいんです、いいんです。こちらから強制的に通信を送ったのですから、失礼はこちらの方ですわ。</color>","<color=#9dd0ff>좋습니다, 좋습니다이쪽에서 강제로 통신을 보냈으니 실례는 이쪽이예요.</color>"
,"148000239","<color=#9dd0ff>#<non>、ごきげんよう。</color>","<color=#9dd0ff>#<non>안녕히 계십시오.</color>"
,"148000240","<color=#9dd0ff>私はオートルナーの女王、リサ・オートルナです。</color>","<color=#9dd0ff>저는 오토루너의 여왕 리사 오토루나입니다.</color>"
,"148000241","ちょっと！口の利き方に気を付けなさい！","야! 말투 좀 조심해!"
,"148000242","<color=#9dd0ff>いいんです、いいんです。こちらから強制的に通信を送ったのですから、失礼はこちらの方ですわ。</color>","<color=#9dd0ff>좋습니다, 좋습니다이쪽에서 강제로 통신을 보냈으니 실례는 이쪽이예요.</color>"
,"148000243","<color=#9dd0ff>#<non>、ごきげんよう。</color>","<color=#9dd0ff>#<non>안녕히 계십시오.</color>"
,"148000244","<color=#9dd0ff>私はオートルナーの女王、リサ・オートルナです。</color>","<color=#9dd0ff>저는 오토루너의 여왕 리사 오토루나입니다.</color>"
,"148000245","女王陛下がわざわざ通信をされたのは、どういう意図で……？","여왕 폐하께서 일부러 통신을 하신 것은, 어떤 의도로……?"
,"148000246","<color=#9dd0ff>陛下は指揮官とお話をされているのです。割り込むのは感心しませんわね。</color>","<color=#9dd0ff>폐하께서는 지휘관과 이야기를 하고 계십니다.새치기하는 것은 마음에 안 드는데요.</color>"
,"148000247","す、すみません！","오, 저기요!"
,"148000248","<color=#969696>シルビアさんが一言も話さないのはそういうことでしたか……</color>","<color=#969696>실비아씨가 한마디도 하지 않는 것은 그런 것이었군요...</color>"
,"148000249","<color=#9dd0ff>ええと……あら？イザベル、私どうして通信をしたんでしたっけ……？</color>","<color=#9dd0ff>저어... 어머?이자벨, 나 왜 통신을 했었죠...?</color>"
,"148000250","<color=#9dd0ff>……お忘れですか？</color>","<color=#9dd0ff>잊으셨습니까?</color>"
,"148000251","<color=#9dd0ff>……</color>","<color=#9dd0ff>……</color>"
