Confirmed, Source, KOR
,"캐릭터 아이콘이 아래에 가까워질수록, 그리고 아이콘 아래의 퍼센트가 <color=#FF0000>100%</color>에 가까워질수록 먼저 행동합니다.","캐릭터 아이콘이 아래에 가까워질수록, 그리고 아이콘 아래의 퍼센트가 <color=#FF0000>100%</color>에 가까워질수록 먼저 행동합니다."
,"캐릭터 : 언락된 AG, 전장을 사용하여 메인 화면의 벽지를 변경할 수 있습니다.또한 배경 버튼을 사용하여 AG 배경을 변경할 수도 있습니다.","캐릭터 : 언락된 AG, 전장을 사용하여 메인 화면의 벽지를 변경할 수 있습니다.또한 배경 버튼을 사용하여 AG 배경을 변경할 수도 있습니다."
,"커스텀 설정: 화면 우측 상부의 화살표를 탭하면 오토전투에 대한 커스텀 설정을 할 수 있습니다","커스텀 설정: 화면 우측 상부의 화살표를 탭하면 오토전투에 대한 커스텀 설정을 할 수 있습니다"
,"쾌적도가 제공하는 신뢰도 보정은 다음과 같습니다.","쾌적도가 제공하는 신뢰도 보정은 다음과 같습니다."
,"쾌적도 300~500 : 전투종료시 획득 신뢰도 +1\n쾌적도 501~1000 : 전투종료시 획득 신뢰도 +2\n쾌적도 1001~1500 : 전투종료시 획득 신뢰도 +3\n쾌적도 1501 이상 : 전투종료시 획득 신뢰도 +4","쾌적도 300~500 : 전투종료시 획득 신뢰도 +1\n쾌적도 501~1000 : 전투종료시 획득 신뢰도 +2\n쾌적도 1001~1500 : 전투종료시 획득 신뢰도 +3\n쾌적도 1501 이상 : 전투종료시 획득 신뢰도 +4"
,"파견한 AG는 정상적인 전투는 할 수 있지만 모함 내에 둘 수는 없습니다.모함에 놓인 AG도 마찬가지로 파견할 수 없으므로 주의해 주십시오.","파견한 AG는 정상적인 전투는 할 수 있지만 모함 내에 둘 수는 없습니다.모함에 놓인 AG도 마찬가지로 파견할 수 없으므로 주의해 주십시오."
,"파견 영역을 탭하면 해당 영역에 대한 자세한 파견 정보가 표시됩니다.","파견 영역을 탭하면 해당 영역에 대한 자세한 파견 정보가 표시됩니다."
,"파견 임무를 1회 완료할 때마다 파견 경험치를 획득하여 파견 수준을 높일 수 있습니다.파견 수준이 높아지면 보다 높은 수준의 파견 임무를 언락할 수 있습니다.","파견 임무를 1회 완료할 때마다 파견 경험치를 획득하여 파견 수준을 높일 수 있습니다.파견 수준이 높아지면 보다 높은 수준의 파견 임무를 언락할 수 있습니다."
,"파견 임무에 따라 소비하는 시간, 조건, 보수가 다르기 때문에 잘 계획합시다.","파견 임무에 따라 소비하는 시간, 조건, 보수가 다르기 때문에 잘 계획합시다."
,"패시브 스킬은 스킬 쿨타임 상승, 감소효과의 영향을 받지 않습니다.","패시브 스킬은 스킬 쿨타임 상승, 감소효과의 영향을 받지 않습니다."
,"표준파츠,","표준파츠,"
,"한정 BOSS 도전은 행사 종료와 함께 폐쇄되므로 꼭 도전합시다.","한정 BOSS 도전은 행사 종료와 함께 폐쇄되므로 꼭 도전합시다."
,"함대 내의 【탐색함】을 탭하면 파견 화면으로 전환됩니다.","함대 내의 【탐색함】을 탭하면 파견 화면으로 전환됩니다."
,"합성 후 소재 장비는 상실되고 장비 강화 수준은 메인 장비 강화 수준이 유지됩니다.","합성 후 소재 장비는 상실되고 장비 강화 수준은 메인 장비 강화 수준이 유지됩니다."
,"행동순서는 현재의 턴에서의 행동상황만 표시되며 전투로 인해 캐릭터, 스킬, 상태이상효과 등의 요소가 행동순서에 변화를 줄 가능성이 있습니다. 실제의 상황에 따라 확인해 주십시오.","행동순서는 현재의 턴에서의 행동상황만 표시되며 전투로 인해 캐릭터, 스킬, 상태이상효과 등의 요소가 행동순서에 변화를 줄 가능성이 있습니다. 실제의 상황에 따라 확인해 주십시오."
,"현재의 턴이 표시되는데 현재 상태에서 이어지게 되는 행동순서, 적이 발동하려고 하는 스킬을 확인할 수 있습니다.","현재의 턴이 표시되는데 현재 상태에서 이어지게 되는 행동순서, 적이 발동하려고 하는 스킬을 확인할 수 있습니다."
,"현재 발견된 코어는 각각","현재 발견된 코어는 각각"
,"현재 정렬된 벽지를 변경할 수 있습니다.","현재 정렬된 벽지를 변경할 수 있습니다."
,"화면에서 보유하고 있는 AG를 출격시킬 수 있습니다.","화면에서 보유하고 있는 AG를 출격시킬 수 있습니다."
,"화면 아래의 +기호를 탭하면 ","화면 아래의 +기호를 탭하면 "
,"화면 우측 상부의 오토전투를 탭하면","화면 우측 상부의 오토전투를 탭하면"
," 会心ダメージセット：会心ダメージ+12%","치명타 데미지세트: 치명타 데미지 12%"
," 先制セット：ダメージを受けた時、自身の最大HP10%を失うごとに、自身の行動ゲージを5%前進させる","선제세트: 피해를 입었을 때 자신의 최대 HP 10%를 잃을 때마다 자신의 행동 게이지를 5%전진시킨다."
," 더 높은 랭크의 주문을 해제하려면 구매 버튼을 클릭하여 구매 페이지로 이동해야 합니다. "," 더 높은 랭크의 주문을 해제하려면 구매 버튼을 클릭하여 구매 페이지로 이동해야 합니다. "
," 선제 세트：공격 받으면 최대 HP의 10%를 잃을 때마다 자신의 행동바가 5% 증가 "," 선제 세트：공격 받으면 최대 HP의 10%를 잃을 때마다 자신의 행동바가 5%증가 "
," 크리티컬 세트：크리티컬 대미지 40% 증가"," 크리티컬 세트：크리티컬 대미지 40%증가"
,"    다운 상태는 해제된다.","    다운 상태는 해제된다."
," <color=#000000>やけど：</color>攻撃力の60%のダメージを与え、防御力の70%を無視する"," <color=#000000>싫어:</color>공격력의 60%피해를 입히고 방어력의 70%를 무시하다"
," <color=#000000>腐食：</color>ターゲットの最大HPの5%のダメージを与え、ダメ減状態を無視する"," <color=#000000>부식:</color>타겟 최대 HP의 5%피해를 입히고, 고장 감소 상태를 무시하다"
," <color=#000000>電撃：</color>攻撃力の30%のダメージを与え、防御力の70%を無視する"," <color=#000000>전격:</color>공격력의 30%피해를 입히고 방어력의 70%를 무시하다"
," <color=#000000>부식:</color>대상의 최대 HP의 5%에 해당하는 대미지를 입히고, 대미지 감소 상태를 무시한다"," <color=#000000>부식:</color>대상의 최대 HP의 5%에 해당하는 대미지를 입히고, 대미지 감소 상태를 무시한다"
," <color=#000000>전격:</color>공격력의 30%에 해당하는 대미지를 입히고, 방어력의 70%를 무시한다"," <color=#000000>전격:</color>공격력의 30%에 해당하는 대미지를 입히고, 방어력의 70%를 무시한다"
," <color=#000000>화상:</color>공격력의 60%에 해당하는 대미지를 입히고, 방어력의 70%를 무시한다"," <color=#000000>화상:</color>공격력의 60%에 해당하는 대미지를 입히고, 방어력의 70%를 무시한다"
," <color=#42ebff>会心耐性アップ：</color>会心耐性が50%アップする"," <color=#42ebff>치명타 내성 향상:</color>치명타 내성이 50%향상되다"
," <color=#42ebff>会心耐性大幅アップ：</color>会心耐性が75%アップする"," <color=#42ebff>치명타 내성 대폭 향상:</color>치명타 내성이 75%향상되다"
," <color=#42ebff>反射：</color>一定量のダメージを反射する"," <color=#42ebff>반사:</color>일정량의 데미지를 반사하다"
," <color=#42ebff>反撃率アップ：</color>反撃率が100%アップする"," <color=#42ebff>반격률 향상:</color>반격률이 100%상승하다"
," <color=#42ebff>回避率大幅アップ：</color>回避率が75%アップする"," <color=#42ebff>회피율 대폭 향상:</color>회피율이 75%상승하다"
," <color=#42ebff>応急装置：</color>状態継続ターン中に死亡した場合、30%のHPで復活する"," <color=#42ebff>응급 장치:</color>상태 지속 턴 중 사망할 경우 30%의 HP로 부활한다"
," <color=#42ebff>持続回復：</color>ターン開始時にHPが回復する"," <color=#42ebff>지속 회복:</color>턴 개시시에 HP가 회복된다"
," <color=#42ebff>無敵：</color>一定回数のダメージが無効になる"," <color=#42ebff>무적:</color>일정 횟수의 데미지가 무효가 되다"
," <color=#42ebff>隠伏：</color>ターゲットが複数いる場合選ばれず、被範囲攻撃ダメージが50%ダウンする"," <color=#42ebff>은복:</color>타깃이 여러 개 있는 경우 선택되지 않고, 피범위 공격 데미지가 50%다운된다"
," <color=#42ebff>무적: </color>일정 횟수의 대미지가 무효가 된다"," <color=#42ebff>무적: </color>일정 횟수의 대미지가 무효가 된다"
," <color=#42ebff>반격률 상승: </color>반격률이 100% 상승한다"," <color=#42ebff>반격률 상승: </color>반격률이 100%상승한다"
," <color=#42ebff>반사: </color>일정량의 대미지를 반사한다"," <color=#42ebff>반사: </color>일정량의 대미지를 반사한다"
," <color=#42ebff>비상 장치: </color>상태계속 턴 중에 사망한 경우, 30%의 HP로 부활한다"," <color=#42ebff>비상 장치: </color>상태계속 턴 중에 사망한 경우, 30%의 HP로 부활한다"
," <color=#42ebff>잠복: </color>대상 숫자에 관계없이 피대미지가 50% 감소한다"," <color=#42ebff>잠복: </color>대상 숫자에 관계없이 피대미지가 50%감소한다"
," <color=#42ebff>지속회복: </color>턴 개시 시에 HP가 회복된다"," <color=#42ebff>지속회복: </color>턴 개시 시에 HP가 회복된다"
," <color=#42ebff>크리티컬 저항 대폭 상승: </color>크리티컬 저항이 75% 상승한다"," <color=#42ebff>크리티컬 저항 대폭 상승: </color>크리티컬 저항이 75%상승한다"
," <color=#42ebff>크리티컬 저항 상승: </color>크리티컬 저항이 50% 상승한다"," <color=#42ebff>크리티컬 저항 상승: </color>크리티컬 저항이 50%상승한다"
," <color=#42ebff>회피율 대폭 상승: </color>회피율이 75% 상승한다"," <color=#42ebff>회피율 대폭 상승: </color>회피율이 75%상승한다"
," <color=#ff4242>サーバーダウン：</color>継続ターン中に行動不能になり、攻撃を受けると被会心率が100%アップする。ダメージを受けると、サーバーダウン状態は解除される。"," <color=#ff4242>서버 다운:</color>계속 턴 중에 행동 불능이 되어 공격을 받으면 피치명률이 100%상승한다.피해를 입으면 서버 다운 상태가 해제된다."
," <color=#ff4242>デバフ命中ダウン：</color>デバフ命中が50%ダウンする"," <color=#ff4242>디버프 명중 다운:</color>디버프 명중이 50%다운되다"
," <color=#ff4242>バフ不可：</color>状態ターン中にバフ状態を追加できなくなる"," <color=#ff4242>버프 불가:</color>상태 턴 중에 버프 상태를 추가할 수 없게 되다"
," <color=#ff4242>マーク：</color>マークされて被ダメージが15%アップする"," <color=#ff4242>마크:</color>마크되어 피 데미지가 15%증가하다"
," <color=#ff4242>ロック：</color>基本攻撃のみ使用でき、アクティブスキルを使用できなくなる"," <color=#ff4242>잠금:</color>기본 공격만 사용할 수 있으며 액티브 스킬을 사용할 수 없게 됨"
," <color=#ff4242>回復不可：</color>状態ターン中にHPを回復できなくなる"," <color=#ff4242>회복 불가:</color>상태 턴 중에 HP를 회복할 수 없게 되다"
," <color=#ff4242>挑発：</color>ターンが回ってくると、この状態の発動者に対して強制的に基本スキル攻撃を使用する"," <color=#ff4242>도발:</color>턴이 돌아오면 이 상태의 발동자에 대해 강제로 기본 스킬 공격을 사용한다"
," <color=#ff4242>束縛：</color>行動ゲージバフ・デバフ効果の影響を受けなくなる"," <color=#ff4242>속박:</color>행동 게이지 버프 디버프 효과의 영향을 받지 않게 되다"
," <color=#ff4242>目眩：</color>持続ターン中に行動不能になる"," <color=#ff4242>어지럼증:</color>지속 턴 중에 행동 불능이 되다"
," <color=#ff4242>기절: </color>지속 턴 중에 행동불능이 된다"," <color=#ff4242>기절: </color>지속 턴 중에 행동불능이 된다"
," <color=#ff4242>도발: </color>턴이 돌아오면 이 상태의 발동자에게 강제적으로 기본 스킬 공격을 사용한다"," <color=#ff4242>도발: </color>턴이 돌아오면 이 상태의 발동자에게 강제적으로 기본 스킬 공격을 사용한다"
," <color=#ff4242>마크: </color>마크로 인해 피대미지가 15% 상승한다"," <color=#ff4242>마크: </color>마크로 인해 피대미지가 15%상승한다"
," <color=#ff4242>버프 불가: </color>상태 턴 중에 버프 상태를 추가할 수 없게 된다"," <color=#ff4242>버프 불가: </color>상태 턴 중에 버프 상태를 추가할 수 없게 된다"
," <color=#ff4242>서버 다운: </color>지속 턴 중에 행동불능이 되어 공격을 받으면 피크리티컬 확률이 100% 상승한다. 대미지를 입으면 서버 "," <color=#ff4242>서버 다운: </color>지속 턴 중에 행동불능이 되어 공격을 받으면 피크리티컬 확률이 100%상승한다. 대미지를 입으면 서버 "
," <color=#ff4242>속박: </color>행동바 버프・디버프 효과의 영향을 받지 않게 된다"," <color=#ff4242>속박: </color>행동바 버프・디버프 효과의 영향을 받지 않게 된다"
," <color=#ff4242>잠금: </color>기본공격만 사용할 수 있으며, 액티브 스킬은 사용할 수 없게 된다"," <color=#ff4242>잠금: </color>기본공격만 사용할 수 있으며, 액티브 스킬은 사용할 수 없게 된다"
," <color=#ff4242>회복불가: </color>상태 턴 중에 HP를 회복할 수 없게 된다"," <color=#ff4242>회복불가: </color>상태 턴 중에 HP를 회복할 수 없게 된다"
," HP吸収セット：与ダメージ20%のHPを回復させる","HP 흡수 세트:여손상 20%의 HP를 회복시키는"
," HP흡수 세트：대미지의 20%만큼 HP 회복"," HP흡수 세트：대미지의 20%만큼 HP 회복"
," [지령 경험치] 를 획득하시면  [지령 완성도] 가 진행되고, 일정한 값에 도달하시면 [지령 Lv] 가 up되어 보상을 획득하실 수 있습니다. "," [지령 경험치] 를 획득하시면  [지령 완성도] 가 진행되고, 일정한 값에 도달하시면 [지령 Lv] 가 up되어 보상을 획득하실 수 있습니다. "
," [특별 지령]을 구입하시면 [상급 지령 보상] 과 다른 특별 보상도 같이 획득하실 수 있습니다. "," [특별 지령]을 구입하시면 [상급 지령 보상] 과 다른 특별 보상도 같이 획득하실 수 있습니다. "
,"1、「艦隊指令」は定期的に行われるイベントです。指定の条件を満たすことで「指令経験値」を獲得することができます。","1, '함대 지령'은 정기적으로 진행되는 이벤트입니다.지정 조건을 충족함으로써 '지령 경험치'를 획득할 수 있습니다."
,"1.初めてBOSSを撃破すると、初回クリア報酬を獲得します。再びBOSSを撃破すると撃破報酬を獲得し、初回クリア報酬は獲得しません。","1. 처음 BOSS를 격파하면 첫 클리어 보상을 획득합니다.다시 BOSS를 격파하면 격파 보상을 획득하고 첫회 클리어 보상은 획득하지 않습니다."
,"1.攻撃タイプのスキルはまずそのスキルが敵の偏りを受けていないか判定され、その攻撃が偏りを発動すれば、スキル付加効果は発生しません。","1. 공격 유형의 스킬은 우선 해당 스킬이 적의 편향을 받지 않았는지 판정되며, 해당 공격이 편향을 발동하면 스킬 부가효과가 발생하지 않습니다."
,"1.공격 타입의 스킬은 먼저 그 스킬이 적의 치우침을 받지 않았는지를 판정하는데 그 공격이 차우침을 발동하면 스킬 부가 효과는 발생하지 않습니다.","1.공격 타입의 스킬은 먼저 그 스킬이 적의 빗맞음을 받지 않았는지를 판정하는데 그 공격이 차우침을 발동하면 스킬 부가 효과는 발생하지 않습니다."
,"1. 처음 BOSS를 격파하면 첫 클리어 보상을 획득합니다.다시 BOSS를 격파하면 격파 보상을 획득하고 첫회 클리어 보상은 획득하지 않습니다.","1. 처음 BOSS를 격파하면 첫 클리어 보상을 획득합니다.다시 BOSS를 격파하면 격파 보상을 획득하고 첫회 클리어 보상은 획득하지 않습니다."
,"1. [함대 지령]은 정기적으로 진행되는 이벤트입니다. 지정된 조건을 달성하시면  [지령 경험치] 를 획득할 수 있습니다. ","1. [함대 지령]은 정기적으로 진행되는 이벤트입니다. 지정된 조건을 달성하시면  [지령 경험치] 를 획득할 수 있습니다. "
,"2、「艦隊指令」には複数のランクが存在しており、初めは「初級オーダー」のみが開放されています。","2, '함대 지령'에는 여러 등급이 존재하고 있으며 처음에는 '초급 오더'만 개방되어 있습니다."
,"2.前述の効果の中で効果発動率のあるスキルは、まず発動確率に基づいて効果が発生するか判定する必要があります。もし何の効果もなければ、文字によるヒントもありません。","2. 앞서 언급한 효과 중 효과 발동률이 있는 기술은 먼저 발동확률에 따라 효과가 발생하는지 판정해야 합니다.만약 아무런 효과가 없다면 문자로 된 힌트도 없습니다."
,"2.速度","2) 속도"
,"2.속도","2.속도"
,"2.앞서 설명한 효과 중에서 효과발동률이 있는 스킬은 먼저 발동확률를 바탕으로 효과 발생 유무를 판정할 필요가 있습니다. 만약 어떠한 효과도 없다면 글자를 통한 힌트도 얻을 수 없습니다.","2.앞서 설명한 효과 중에서 효과발동률이 있는 스킬은 먼저 발동확률를 바탕으로 효과 발생 유무를 판정할 필요가 있습니다. 만약 어떠한 효과도 없다면 글자를 통한 힌트도 얻을 수 없습니다."
,"2. AG所持している装備の確認と変更、","2. AG 소지 장비의 확인 및 변경,"
,"2. AG가 보유하고 있는 장비의 확인과 변경 ","2. AG가 보유하고 있는 장비의 확인과 변경 "
,"2. [함대 지령] 에는 다양한 랭크들이 있고, 디폴트로 [초급 지령] 만 해제되어 있습니다. ","2. [함대 지령] 에는 다양한 랭크들이 있고, 디폴트로 [초급 지령] 만 해제되어 있습니다. "
,"2.1回の戦闘でBOSSのHPを0まで減らせない場合は、追撃状態になり、撃破していないと見なされます。","2.1회 전투에서 BOSS의 HP를 0까지 줄이지 못할 경우 추격 상태가 되어 격파되지 않은 것으로 간주됩니다."
,"2.1회 전투에서 BOSS의 HP를 0까지 줄이지 못할 경우 추격 상태가 되어 격파되지 않은 것으로 간주됩니다.","2.1회 전투에서 BOSS의 HP를 0까지 줄이지 못할 경우 추격 상태가 되어 격파되지 않은 것으로 간주됩니다."
,"3、購入できるオーダーは2種類存在しています。「上級オーダー」は購入することで、「上級オーダー報酬」を開放できます。","3, 구입할 수 있는 오더는 2종류가 존재하고 있습니다.'상급 오더'는 구입함으로써 '상급 오더 보상'을 개방할 수 있습니다."
,"3回目以降のクリアから通常のドロップのみの獲得となります。","3회째 이후의 클리어부터 일반 드롭만 획득하게 됩니다."
,"3種類のコアの属性抑制は【<color=#42ebff>電撃</color>＞<color=#ff4242>焼夷</color>＞<color=#6ef258>疾風</color>＞<color=#42ebff>電撃</color>】このようになります。","3종류의 코어의 속성 억제는 【<color=#42ebff>전격</color>＞<color=#ff4242>소이</color>＞<color=#6ef258>질풍</color>＞<color=#42ebff>전격</color>이렇게 됩니다."
,"3종류의 코어가 가지는 속성 억제는【<color=#42ebff>전격</color>＞<color=#ff4242>화염</color>＞<color=#6ef258>질풍</color>＞<color=#42ebff>전격</color>】입니다.","3종류의 코어가 가지는 속성 억제는【<color=#42ebff>전격</color>＞<color=#ff4242>화염</color>＞<color=#6ef258>질풍</color>＞<color=#42ebff>전격</color>】입니다."
,"3회째 이후의 클리어부터 일반 드롭만 획득하게 됩니다.","3회째 이후의 클리어부터 일반 드롭만 획득하게 됩니다."
,"3.【正式討伐】で自身から放棄した場合は、挑戦回数を消費しません。","3. [정식 토벌]에서 자신이 포기한 경우는 도전 횟수를 소비하지 않습니다."
,"3.スキルの影響を受けて2つのキャラの行動ゲージが同時に<color=#FF0000>100%</color>に達するまたは超えると、超えた数値が多い方のキャラからターンが開始されます。","3. 스킬의 영향을 받아 두 캐릭터의 행동게이지가 동시에<color=#FF0000>100%</color>에 도달하거나 초과하면 초과 수치가 많은 쪽 캐릭터부터 턴이 시작됩니다."
,"3.スキル効果が発生すると判定された場合、スキルまたは状態異常効果の命中率によってスキル効果が発動するか判定されます。","3. 스킬효과가 발생한다고 판정된 경우 스킬 또는 상태이상효과의 명중률에 따라 스킬효과가 발동되거나 판정됩니다."
,"3.스킬의 영향을 받아 2개 캐릭터의 행동 게이지가 동시에 <color=#FF0000>100%</color>에 도달하거나 초과하면 초과한 수치가 많은 쪽의 캐릭터부터 턴이 시작됩니다.","3.스킬의 영향을 받아 2개 캐릭터의 행동 게이지가 동시에 <color=#FF0000>100%</color>에 도달하거나 초과하면 초과한 수치가 많은 쪽의 캐릭터부터 턴이 시작됩니다."
,"3.스킬효과가 발생하는 것으로 판정된 경우, 스킬 또는 상태이상효과의 명중률에 따라서 스킬효과의 발동 유무가 판정됩니다.","3.스킬효과가 발생하는 것으로 판정된 경우, 스킬 또는 상태이상효과의 명중률에 따라서 스킬효과의 발동 유무가 판정됩니다."
,"3. 구입할 수 있는 지령은 2종류 입니다. [상급 지령] 을 구매하시면, [상급 지령 보상] 을 받을 수 있습니다. ","3. 구입할 수 있는 지령은 2종류 입니다. [상급 지령] 을 구매하시면, [상급 지령 보상] 을 받을 수 있습니다. "
,"3. AG技術レベルアップ及びAGレベル強化とスキル強化、","3. AG 기술 레벨업 및 AG 레벨 강화와 스킬 강화,"
,"3. AG 기술 레벨업 및 AG 레벨강화와 스킬강화","3. AG 기술 레벨업 및 AG 레벨강화와 스킬강화"
,"3. [정식 토벌]에서 자신이 포기한 경우는 도전 횟수를 소비하지 않습니다.","3. [정식 토벌]에서 자신이 포기한 경우는 도전 횟수를 소비하지 않습니다."
,"4.あるスキルが複数のデバフ効果を持っていたとして、全ての効果の効果耐性率は独立して計算され、命中するか判定されます。","4. 어떤 스킬이 여러 디버프 효과를 가지고 있었다고 하여 모든 효과의 효과 내성률은 독립적으로 계산되어 명중하거나 판정됩니다."
,"4.임의의 스킬이 복수의 디버프 효과를 가지고 있었다고 할지라도 모든 효과의 효과내성률은 독립적으로 계산되어 명중 여부가 판정됩니다.","4.임의의 스킬이 복수의 디버프 효과를 가지고 있었다고 할지라도 모든 효과의 효과내성률은 독립적으로 계산되어 명중 여부가 판정됩니다."
,"4. AGの詳細情報や信頼度の確認ができます","4. AG의 상세정보 및 신뢰도 확인이 가능합니다"
,"4. AG의 상세정보 및 호감도를 확인","4. AG의 상세정보 및 호감도를 확인"
,"<color=#42ebff>電撃</color>、","<color=#42ebff>전격</color>、"
,"<color=#42ebff>電撃</color>は現在知られている属性の一つで、,敵の詳細または戦姫の詳細内で<color=#42ebff>青</color>","<color=#42ebff>전격</color>는 현재 알려진 속성 중 하나로 적의 상세 또는 전희의 상세 내에서<color=#42ebff>청색</color>"
,"<color=#42ebff>電撃</color>属性を持つユニットは<color=#ff4242>焼夷</color>属性のユニットに対して抑制効果を発揮し","<color=#42ebff>전격</color>속성을 가진 유닛은<color=#ff4242>소이</color>속성의 유닛에 대해 억제 효과를 발휘하여"
,"<color=#42ebff>전격</color>은 현재 알려져 있는 속성 중 하나로, 적의 상세 또는 AG의 상세 내에서 <color=#42ebff>파란색</color>","<color=#42ebff>전격</color>은 현재 알려져 있는 속성 중 하나로, 적의 상세 또는 AG의 상세 내에서 <color=#42ebff>파란색</color>"
,"<color=#42ebff>전격</color> 속성을 가진 유닛은 <color=#ff4242>화염</color> 속성의 유닛에 대해서 억제 효과를 발휘하고","<color=#42ebff>전격</color> 속성을 가진 유닛은 <color=#ff4242>화염</color> 속성의 유닛에 대해서 억제 효과를 발휘하고"
,"<color=#42ebff>전격</color>,","<color=#42ebff>전격</color>,"
,"<color=#6ef258>疾風</color>です。","<color=#6ef258>질풍</color>입니다."
,"<color=#6ef258>질풍</color>입니다.","<color=#6ef258>질풍</color>입니다."
,"<color=#FF0000>ただし、戦闘中は全ユニットが固定の効果耐性を持ち、最終的に効果命中率がどの程度に達しても、87%は超えません。</color>","<color=#FF0000>다만 전투 중에는 모든 유닛이 고정 효과 내성을 가지며 최종적으로 효과 명중률이 어느 정도에 달해도 87%를 넘지 않습니다.</color>"
,"<color=#FF0000>단, 전투 중에는 전체 유닛이 정해진 효과내성을 가지며, 최종적으로 효과명중률은 87%를 넘지 않습니다.</color>","<color=#FF0000>단, 전투 중에는 전체 유닛이 정해진 효과내성을 가지며, 최종적으로 효과명중률은 87%를 넘지 않습니다.</color>"
,"<color=#FF0000><i>どの生物個体も「傀儡化」の速度が異なるため、特別な状況下では、生物は死後も「傀儡化」が進みます。</i></color>","<color=#FF0000><i>어떤 생물 개체도 '괴뢰화'의 속도가 다르기 때문에 특별한 상황에서는 생물은 사후에도 '괴뢰화'가 진행됩니다.</i></color>"
,"<color=#FF0000><i>シーズンが終了すると、終了していない戦闘については、無効となります。</i></color>","<color=#FF0000><i>시즌이 종료되면 종료되지 않은 전투에 대해서는 무효가 됩니다.</i></color>"
,"<color=#FF0000><i>戦闘が終了し、「傀儡化」が起きている生物の遺体が測定、回収されなければ、傀儡のダークエリアが形成されます。</i></color>","<color=#FF0000><i>전투가 종료되고 '괴뢰화'가 일어나고 있는 생물의 시신이 측정, 회수되지 않으면 괴뢰의 다크 지역이 형성됩니다.</i></color>"
,"<color=#FF0000><i>시즌이 종료되었으나 아직 전투가 진행 중인 경우에는 모두 무효처리됩니다</i></color>","<color=#FF0000><i>시즌이 종료되었으나 아직 전투가 진행 중인 경우에는 모두 무효처리됩니다</i></color>"
,"<color=#FF0000><i>어떤 생물 개체도 '괴뢰화'의 속도가 다르기 때문에 특별한 상황에서는 생물은 사후에도 '괴뢰화'가 진행됩니다.</i></color>","<color=#FF0000><i>어떤 생물 개체도 '괴뢰화'의 속도가 다르기 때문에 특별한 상황에서는 생물은 사후에도 '괴뢰화'가 진행됩니다.</i></color>"
,"<color=#FF0000><i>전투가 종료되고 '괴뢰화'가 일어나고 있는 생물의 시신이 측정, 회수되지 않으면 괴뢰의 다크 지역이 형성됩니다.</i></color>","<color=#FF0000><i>전투가 종료되고 '괴뢰화'가 일어나고 있는 생물의 시신이 측정, 회수되지 않으면 괴뢰의 다크 지역이 형성됩니다.</i></color>"
,"<color=#ff4242>焼夷</color>、","<color=#ff4242>소이</color>、"
,"<color=#ff4242>화염</color>,","<color=#ff4242>화염</color>,"
,"<color=#ffdb7f>戦闘に敗北すると、少量の段位スコアと勲章報酬を失います。段位が高いほど、敗北時に失うスコアは多くなりますが。獲得できる勲章の数が増加します。</color>","<color=#ffdb7f>전투에 패배하면 소량의 단위 점수와 훈장 보수를 잃게 됩니다.단위가 높을수록 패배 시 잃는 스코어는 많아지는데요.획득할 수 있는 훈장의 수가 증가합니다.</color>"
,"<color=#ffdb7f>期間限定イベントのメインステージをクリアするたびに、地図の切れ端を1枚獲得できます。\n期間限定イベントのメインEXステージ1をクリアするたびに、地図の切れ端を1枚獲得できます。\n期間限定イベントのメインEXステージ2をクリアするたびに、地図の切れ端を2枚獲得できます。\n期間限定イベントのメインEXステージ3をクリアするたびに、地図の切れ端を3枚獲得できます。</color>","<color=#ffdb7f>기간 한정 이벤트의 메인 스테이지를 클리어할 때마다 지도 조각을 1장 획득할 수 있습니다.\n기간 한정 이벤트의 메인 EX 스테이지 1을 클리어 할 때마다 지도 조각을 1장 획득할 수 있습니다.\n기간 한정 이벤트의 메인 EX 스테이지 2를 클리어 할 때마다 지도 조각을 2장 획득할 수 있습니다.\n기간 한정 이벤트의 메인 EX 스테이지 3을 클리어 할 때마다 지도 조각을 3장 획득할 수 있습니다.</color>"
,"<color=#ffdb7f>기간한정 이벤트의 메인스토리 스테이지 를 클리어할 때마다 지도 조각을 1장 획득합니다\n기간한정 이벤트의 메인스토리EX스테이지1을 클리어할 때마다 지도 조각을 1장 획득합니다\n기간한정 이벤트의 메인스토리EX스테이지2를 클리어할 때마다 지도 조각을 2장 획득합니다\n기간한정 이벤트의 메인스토리EX스테이지3을 클리어할 때마다 지도 조각을 3장 획득합니다</color>","<color=#ffdb7f>기간한정 이벤트의 메인스토리 스테이지 를 클리어할 때마다 지도 조각을 1장 획득합니다\n기간한정 이벤트의 메인스토리EX스테이지1을 클리어할 때마다 지도 조각을 1장 획득합니다\n기간한정 이벤트의 메인스토리EX스테이지2를 클리어할 때마다 지도 조각을 2장 획득합니다\n기간한정 이벤트의 메인스토리EX스테이지3을 클리어할 때마다 지도 조각을 3장 획득합니다</color>"
,"<color=#ffdb7f>연승 수가 4를 넘으면 전투 승리에서 획득하는 스코어와 훈장보상이 각각 1씩 늘어난다</color>","<color=#ffdb7f>연승 수가 4를 넘으면 전투 승리에서 획득하는 스코어와 훈장보상이 각각 1씩 늘어난다</color>"
,"<color=#ffdb7f>연승 수가 8을 넘으면 전투 승리에서 획득하는 스코어와 훈장보상이 각각 2씩 늘어난다</color>","<color=#ffdb7f>연승 수가 8을 넘으면 전투 승리에서 획득하는 스코어와 훈장보상이 각각 2씩 늘어난다</color>"
