Confirmed, Key, Source, KOR
,"206009051","也许是哈丝妲此前太过奋力，脚下一虚，踩了个空。","해스타는 그동안 너무 힘을 냈는지 발을 헛디뎌 발을 헛디뎠다."
,"206009052","……哇呀！","…와아!"
,"206009053","哐当！","쾅쾅!"
,"206009054","哈丝妲和脚下的沙土进行了一次全面接触。","해스타는 발밑의 모래와 전면적인 접촉을 했다."
,"206009055","<color=#969696>糟了！</color>","<color=#969696>큰일 났어!</color>"
,"206009056","喂！那边有声音！快去找那边！","야! 저기서 소리가 난다!빨리 저쪽을 찾아라!"
,"206009057","呜呜、对不起……","ㅠㅠ죄송해요."
,"206009058","没事，她们离我们还有点距离，我们加快速度吧！","괜찮아, 그녀들은 아직 멀었어, 우리 속도를 내자!"
,"206010000","喂！别跑！","야! 도망가지마!"
,"206010001","快抓住她们！","그들을 잡아라!"
,"206010002","<color=#969696>唔、距离缩短了。</color>","<color=#969696>음, 거리가 짧아졌다.</color>"
,"206010003","<color=#969696>我们能回到基地吗？机动的话是她们占优……</color>","<color=#969696>우리는 기지로 돌아갈 수 있습니까?기동력이라면 그녀들이 우위에 있다…</color>"
,"206010004","呼、呼、哈……呼……","후, 후, 하... 후..."
,"206010005","<color=#969696>不行、哈丝妲的体力已经见底了。</color>","<color=#969696>안 돼, 해스타의 체력이 바닥을 드러냈어.</color>"
,"206010006","哈丝妲，你先走吧。","하스다, 너 먼저 가."
,"206010007","呼……咦？","휴…어?"
,"206010008","我来拦住她们。","내가 막겠다."
,"206010009","不、不行的！她们人那么多，会把古蕾抓走的。","아니, 안돼! 사람이 그렇게 많으니 구레를 잡아갈 거야."
,"206010010","哒！","따!"
,"206010011","古蕾用指节敲了一下哈丝妲的后脑勺。","구레는 손가락 마디로 하스타의 뒤통수를 쳤다."
,"206010012","哇呀！","와아!"
,"206010013","你以为我是谁啊。","넌 내가 누군 줄 아느냐."
,"206010014","按我说的做，走！","내 말대로 해, 가자!"
,"206010015","哈哈、跑不动了吧！真是让我们好找！","하하, 못 달렸지!정말 찾기 쉽네요!"
,"206010016","你们是哪个组织的。","당신들은 어느 조직입니까?"
,"206010017","你没有必要知道。","너는 알 필요가 없다."
,"206010018","还有一个呢，逃跑了吗？","또 하나, 도망갔어?"
,"206010019","喂，你们几个，快去追！","야, 너희들 몇이. 빨리 쫓아가!"
,"206010020","休想！","생각하지 마라!"
,"206010021","只要我还站在这里，你们就别想通过。","내가 아직 여기에 서 있는 한 너희들은 통과하려고 하지 마라."
,"206010022","那我就看看你能逞强多久。","그럼 네가 얼마나 잘난 척하는지 지켜볼게."
,"206010023","可别小看我了啊。","절대 나를 무시하지 마라."
,"206010024","哇、哇啊啊……！","와, 와아악…!"
,"206010025","古蕾姐姐！不、不好啦！","구레이 언니! 아니, 안 좋아!"
,"206010026","！？","！？"
,"206010027","哈丝妲？！我不是让你先走了吗？","하스다?! 내가 먼저 가라고 했잖아?"
,"206010028","不、不是啦！","아니, 아니야!"
,"206010029","沙尘暴要来了！","황사가 온다!"
,"206010030","啊？","네?"
,"206010031","这……今天可不是刮风的日子。","오늘은 바람이 부는 날이 아니다."
,"206010032","呔，就你这小子的演技还想骗我们吗？大伙儿！把她一块抓了！","자, 이놈의 연기만 우리를 속일 셈이냐?모두! 그녀를 함께 붙잡았다!"
,"206010033","等等……快看那边！","잠깐..저기 봐!"
,"206010034","是真的！沙尘暴要来了！","정말이야! 황사가 올 거야!"
,"206010035","啥？","뭐?"
,"206010036","喂！全体注意！沙尘暴要来了！找掩体！","야! 모두 주의! 황사가 올 거야!벙커를 찾아라!"
,"206010037","沙漠AG的话音刚落，滚滚的黄沙就扑到了众人的视界之内。","사막 AG의 말이 끝나기 무섭게 황사가 몰려들었다."
,"206010038","哈丝妲！抓紧我！","하스다! 나를 꽉 잡아라!"
,"206010039","古蕾姐姐！","구레이 언니!"
,"206010040","呼呼呼呼……","후후후후..."
,"206010041","黄沙随着狂风袭来，哈丝妲和古蕾躲在岩石后面。","황사가 광풍을 타고 밀려오자 해스타와 구레는 바위 뒤에 숨어 있었다."
,"206010042","古蕾收拢了机甲，勉强形成了一个临时庇护所，将自己和哈丝妲围了起来。","구레는 기갑을 모으고 겨우 임시 보호소를 만들어 자신과 해스타를 둘렀다."
,"206010043","……","……"
,"206010044","……","……"
,"206010045","外头只有咆哮的风声，古蕾紧紧地抱着哈丝妲，两人沉默地等待着沙尘暴的过去。","밖에서는 포효하는 바람 소리만 들려왔고, 구레는 해스타를 꼭 껴안고 두 사람은 황사가 지나가기를 묵묵히 기다렸다."
,"206010046","五分钟、十分钟、十五分钟……","5분, 10분, 15분..."
,"206010047","……","……"
,"206010048","哈丝妲、哈丝妲……","하스다, 하스다."
,"206010049","哈丝妲，醒醒！","하스다, 깨어나!"
,"206010050","唔……！","우…!"
,"206010051","咦、我、我怎么睡过去了。","어, 나, 나 왜 잠들었어."
,"206010052","那些AG呢……","그 AG들은."
,"206010053","她们很久都没有动静了，应该是撤退了吧。","그녀들은 오랫동안 움직임이 없었는데, 아마도 철수했을 것이다."
,"206010054","不过我们现在面对的是……","근데 지금 우리가 마주하고 있는 건.."
,"206010055","咔咔……咔咔……","캬캬캬..."
,"206010056","傀、傀儡！？","꼭두각시, 꼭두각시!?"
,"206010057","嘘……它们还没发现我们。","쉿…그것들은 아직 우리를 발견하지 못했다."
,"206010058","<color=#969696>虽然从奎因那里听说过这种沙尘暴，不过这还是第一次碰到这种情况。</color>","<color=#969696>퀸에게 이런 황사는 들어봤지만 처음 있는 일이다.</color>"
,"206010059","<color=#969696>只有这些傀儡的话，想突围出去也不是难事……这比被刚刚那些AG围追堵截要轻松。</color>","<color=#969696>꼭두각시들만 있으면 포위망을 뚫고 나가기 어렵지 않을 텐데…. 방금 AG들이 쫓아가서 막혔던 것보다 훨씬 수월하다.</color>"
,"206010060","<color=#969696>问题是哈丝妲的状态……我能保护好她吗？</color>","<color=#969696>문제는 해스타의 상태. 내가 그녀를 보호할 수 있을까?</color>"
,"206010061","这、这该怎么办……","이거 어쩌지."
,"206010062","别担心，我一定会带你回去的……跟紧我！","걱정하지마, 내가 꼭 데려갈게...따라와!"
,"206011000","呼、呼……","후후후..."
,"206011001","<color=#969696>很好、已经开出一条路了。</color>","<color=#969696>좋습니다. 길을 냈습니다.</color>"
,"206011002","<color=#969696>沙漠的傀儡数量虽然很多，不过实际上也没什么了不起的。</color>","<color=#969696>사막의 꼭두각시 수는 많지만, 실제론 그리 대단한 것도 아니다.</color>"
,"206011003","唔！","우!"
,"206011004","古蕾姐姐……！","구레 언니…!"
,"206011005","没事，只是脚滑了一下而已，我还很好……","괜찮아, 그냥 발이 미끄러졌을 뿐이야, 난 괜찮아..."
,"206011006","<color=#969696>古蕾姐姐她已经很累了，我要怎么样才能帮上她……</color>","<color=#969696>구레 언니도 많이 지쳐있는데 어떻게 하면 내가 도와줄 수 있을까...</color>"
,"206011007","<color=#969696>力量……我的力量……要是我能使用的话……</color>","<color=#969696>힘..내 힘..내가 쓸 수 있다면..</color>"
,"206011008","<color=#969696>快想起来啊哈丝妲！我的力量到底是……！</color>","<color=#969696>빨리 생각나! 해스타!나의 힘은 도대체…!</color>"
,"206011009","切碎吧！","잘게 다져라!"
,"206011010","咔！","캬악!"
,"206011011","<color=#969696>弹药已经用完了吗……接下来就是纯粹的白刃战了。</color>","<color=#969696>탄약은 바닥났을까…. 다음은 순수한 백병전이다.</color>"
,"206011012","<color=#969696>无论如何都要突破这里……无论如何……！</color>","<color=#969696>어떻게든 여기를 뚫어야지…어쨌든…!</color>"
,"206012000","咔咔……咔咔啊！！","ㅋㅋㅋㅋㅋㅋㅋ!!"
,"206012001","啧、没完没了的。","쯧쯧, 끝이 없다."
,"206012002","杂兵来再多也拦不住我的！","잡병이 더 많이 와도 나를 막을 수 없다!"
,"206012003","古蕾、地面……地面好像在晃动！","구레, 땅… 땅이 흔들리는 듯!"
,"206012004","唔？","음?"
,"206012005","从沙海之下传来了机械的轰鸣，脚下的流沙开始翻滚。","모래 밑에서 기계의 굉음이 들리고 발밑에서 모래가 굴러가기 시작했다."
,"206012006","唔、哇呀！","우와아!"
,"206012007","哈丝妲！抓紧我了！","하스다! 나를 꽉 잡아라!"
,"206012008","古蕾姐姐！","구레이 언니!"
,"206012009","巨型的机械体从沙面下蹿出，拦在了古蕾和哈丝妲的面前。","거대한 기계체가 모래 아래에서 튀어나와 구레와 하스타의 앞을 가로막았다."
,"206012010","这又是啥玩意啊……","이건 또 뭐야..."
,"206012011","蝎、蝎子……？","전갈, 전갈…?"
,"206012012","咔轰轰轰！","우지끈우지끈!"
,"206012013","哼、看来是无论如何都不想放我们回去啊。","흥, 도저히 우리를 돌려보내기 싫었나 보다."
,"206012014","<color=#969696>就算如此……</color>","<color=#969696>그래도...</color>"
,"206012015","喝啊啊啊啊——！","마셔라 아아아아--!"
,"206012016","古蕾姐姐！？","구레이 언니!?"
,"206012017","你快走，走出这片区域后，就能通知矿团那些傻瓜来接应你了！","빨리 가라, 이 지역을 벗어난 후에 광산단에게 그 맹아들이 너를 맞이하러 온다는 것을 알릴 수 있을 거야!"
,"206012018","我、我……","나, 나..."
,"206012019","快走啊！","빨리 가자!"
,"206012020","古蕾姐姐……坚持住！我马上就去把大姐头找来。","구레 언니... 견뎌라!나는 곧 가서 큰언니 머리를 찾아올 것이다."
,"206012021","尽全力跑起来吧！","있는 힘을 다해 달리자!"
,"206012022","咔啦咔——！！！","캬캬캬캬!!!"
,"206012023","你的对手是我！","너의 상대는 나야!"
,"206012024","呶咔——！","시끄럽다!"
,"206012025","别以为我是那种随便两下子就能对付的AG！","내가 아무렇게나 잘 할 수 있는 AG라고 생각하지 마라!"
,"206012026","只要我还站在这里，就不会放你过去伤害哈丝妲。","내가 여기 서 있는 한 너를 두고 해스타에게 상처를 주지 않을 거야."
,"206012027","这可是我做过承诺的事情啊！","이건 내가 약속한 일이야!"
,"206013000","逃跑、又是逃跑。","도망치고, 또 도망치고."
,"206013001","像是闪回一般，朦胧的记忆片段涌入哈丝妲的脑海中。","아련한 기억들이 하스타의 머릿속으로 스르르 몰려온다."
,"206013002","<color=#969696>我……这是……曾经的我……</color>","<color=#969696>난...이건...옛날 난...</color>"
,"206013003","<color=#969696>记忆里的我……也是这么逃跑……</color>","<color=#969696>기억 속에 난..이렇게 도망가기도 하고..</color>"
,"206013004","<color=#969696>……我的力量……魔杖的用法……</color>","<color=#969696>나의 힘은 마법의 쓰임새.</color>"
,"206013005","记忆正在一点点恢复，但自己却在抗拒，抗拒着曾经的自己。","기억은 조금씩 회복되고 있지만, 스스로는 거역하고 있다."
,"206013006","就像这么一直逃避下去，是过去自己的做法。","이처럼 계속 도피하는 것은 과거 자신의 행동이다."
,"206013007","自己并不是没有能力，而是自己不想使用。","능력이 없는 게 아니라 쓰고 싶지 않은 것이다."
,"206013008","只因为自己在害怕这股力量。","내가 그 힘을 두려워하고 있기 때문이다."
,"206013009","<color=#969696>不……！哈丝妲，现在的你，不能再停滞不前了。</color>","<color=#969696>아니…! 해스타, 지금 너는 더 이상 가만히 있을 수 없다.</color>"
,"206013010","<color=#969696>是谁在守护着你？是谁在拼死奋战？</color>","<color=#969696>누가 너를 지키고 있니?누가 목숨을 걸고 싸우고 있는가?</color>"
,"206013011","<color=#969696>做出改变吧！</color>","<color=#969696>변화하라!</color>"
,"206013012","哈……呼……哈……","하..호..하.."
,"206013013","咔——咔啊……！","캬캬악…!"
,"206013014","嘁，还是没切到要害吗。","차마, 아직도 급소를 못 자르셨나."
,"206013015","来啊……再来！","자아… 다시!"
,"206013016","咔——！","캬악!"
,"206013017","……！","……！"
,"206013018","<color=#969696>可恶、双腿好沉重……！</color>","<color=#969696>얄밉고 다리가 무겁다…!</color>"
,"206013019","喝啊——！！","마셔라—-!!"
,"206013020","咔咔叽……！","캬캬악…!"
,"206013021","嘿、这就不行了吗，看来我俩现在差不多嘛。","야, 그럼 안 되나 봐, 우리 둘이 지금 비슷한가 봐."
,"206013022","咔咔……咔咔……！","캬캬캬...!"
,"206013023","别急，等我收拾了这只大蝎子，马上就来料理你们！","조급해 하지 마, 내가 이 전갈을 치우고 곧 너희들을 위해 올 거야!"
,"206013024","叽……！","윽...!"
,"206013025","<color=#969696>呵……已经多久没这么拼命过了。</color>","<color=#969696>헉...이렇게 죽을힘을 다한 지가 얼마 안됐어요.</color>"
,"206013026","<color=#969696>就算是被阵线那群混蛋算计，也还没陷入过这种绝境啊。</color>","<color=#969696>전선 저놈들의 계략에 걸려도 이런 궁지에 몰린 적은 없다.</color>"
,"206013027","<color=#969696>不过说到底，我也没想过自己会为了其他人而去拼命……是因为和奎因赌气做出的承诺吗？</color>","<color=#969696>하지만 결국 다른 사람을 위해 목숨을 걸 것이라고는 생각도 못했는데…. 규인과 토라진 약속 때문일까?</color>"
,"206013028","<color=#969696>哈丝妲已经逃出去了吧？这样的话，也算是信守了诺言……</color>","<color=#969696>하스타는 이미 도망갔지?이 정도면 약속을 지킨 셈인데...</color>"
,"206013029","<color=#969696>哼、有同伴的感觉也还不赖嘛。</color>","<color=#969696>흥, 동료의 느낌도 나쁘지 않잖아.</color>"
,"206013030","不要放弃啊！古蕾姐姐！","포기하지 마! 구레 언니!"
,"206013031","哈丝妲？！","하스다?!"
,"206013032","你怎么又跑回来了！我不是让你快走吗！","너는 어째서 또 뛰어왔느냐!빨리 가라고 했잖아!"
,"206013033","我……我果然还是不能丢下你！","나는…나는 역시 너를 두고 갈 수 없다!"
,"206013034","这是我自己给自己的承诺！","이것은 나 스스로에게 한 약속이다!"
,"206013035","哈丝妲举起了魔杖，魔杖在烈日的照耀下折射出黯淡的光芒。","해스타는 악마를 들어 올렸고 악마는 뙤약볕 아래서 어두운 빛을 굴절시켰다."
,"206013036","斩裂现实的魔杖啊，弥远位面的外来者。","현실의 마장이여, 미원위면의 외래자."
,"206013037","于此，我以哈丝妲的名义命令你，服从于我！","이에 나는 하스다의 이름으로 네게 복종하라고 명령한다!"
,"206013038","门扉呀，打开吧！","문이여, 열어라!"
,"206013039","维度超越「Dimension　Shift」！","「Dimension Shift」를 유지하면서 추월!"
,"206013040","魔杖的尖端迸发出耀眼的光芒，哈丝妲和古蕾两人的身影在这光芒中越发模糊，直到完全消失。","마술 지팡이의 끝에서 눈부신 빛이 뿜어져 나오고, 해스타와 구레 두 사람의 모습은 그 빛 속에서 더욱 희미해져 완전히 사라진다."
,"206013041","咔叽！？","찰칵!?"
,"206013042","巨大的机械体和傀儡们开始不断地搜索，但再也没有发现两人的踪迹。","거대한 기계체와 괴뢰들이 끊임없이 수색에 나섰지만 두 사람의 행방은 더 이상 보이지 않았다."
,"206014000","哇啊啊！！","와아아!!"
,"206014001","随着哈丝妲的魔杖发出耀眼的光芒，两人脚底一空，随即摔在了炙热的沙地上。","하스타의 지팡이가 눈부시게 빛나자 두 사람은 발바닥이 텅 비더니 뜨거운 모래밭으로 떨어졌다."
,"206014002","太、太好了！！成功了……！","너무 좋아!! 성공했어…!"
,"206014003","呃、头好晕……这里是什么地方……","어, 머리가 어지럽다..여기가 어딘데.."
,"206014004","哈丝妲，刚刚这是……","하스닥, 아까는."
,"206014005","这是我的魔法……使用裂缝进行转移……","이건 나의 마법..균열로 옮기는 것.."
,"206014006","魔法？裂缝？这到底是怎么一回事……","마법 금이 어떻게 된 일인지..."
,"206014007","我也不太清楚……只是刚刚想起了一些记忆片段，明白这根魔杖到底应该怎么用了……","저도 잘 모르겠는데...다만 방금 기억나는 부분들이 있어서 이 지팡이를 어떻게 써야 하는지 알겠는데..."
,"206014008","唔，只是传送的目的地是随机的……","ㅠ전송 목적지는 무작위일 뿐..."
,"206014009","魔杖？传送……？","마술 지팡이 전송...?"
,"206014010","古蕾环视四周，确认没有刚刚的傀儡的踪迹后，又躺倒在沙地上。","구레는 사방을 둘러보면서 방금 전 꼭두각시의 자취가 없음을 확인하고 다시 모래밭에 드러누웠다."
,"206014011","……","……"
,"206014012","……","……"
,"206014013","这、这里该不会是什么危险的地方吧……","설마 위험한 곳이 아니었을까…."
,"206014014","不，这里是沙漠的南边，这附近半个傀儡都没有。","아니오, 여기는 사막의 남쪽이고, 이 부근에는 꼭두각시들이 하나도 없습니다."
,"206014015","我只是……累了，让我就这么在沙子上瘫一会吧。","그냥...힘들어서 모래 위에 그냥 주저앉게 해주세요."
,"206014016","啊哈哈……我也没力气了……","아하하..나도 힘 빠졌어.."
,"206014017","这一下发生了太多事情，我也要整理一下思绪……","이번에 너무 많은 일이 벌어졌으니 나도 생각을 정리해야겠다..."
,"206014018","你那根棍子……没想到竟然还能做到这种事情，难怪戴恩她们都搞不明白它到底怎么用。","네 몽둥이가...이런 일을 할 줄이야.어쩐지 대인이 어떻게 쓰는지 알 수가 없더라."
,"206014019","哎、回去再找戴恩谈谈吧。","아, 가서 데인을 다시 찾아 얘기하자."
,"206014020","通讯也恢复了，总之先叫点笨蛋来接应我们。","통신도 회복되었는데, 어쨌든 먼저 골칫덩이를 불러 우리를 맞이하게 했다."
,"206014021","抱歉……如果我能早点想起来力量的用法的话，你就不会受伤了……","미안...내가 진작에 힘의 용법을 생각해냈더라면 너는 다치지 않았을 텐데..."
,"206014022","说什么呢，失忆也不是你能控制的了的东西。","무슨 소리야, 기억상실도 네가 통제할 수 있는 것이 아니야."
,"206014023","不是、不是这样的！只是我……一直在抗拒，所以才会……","아니, 그렇지 않다!그냥 내가..항거하고 있으니까.."
,"206014024","虽然只能想起一星半点的记忆，但我知道为什么我会想要封印自己的能力。","사소한 기억만 떠오를 뿐인데 왜 내 능력을 봉인하고 싶었는지 알겠다."
,"206014025","刚刚只要稍有不慎，我们可能会永远地消失在这世界上……","방금만 잘못하면 우리는 영원히 이 세상에 사라질지도 몰라…"
,"206014026","我……似乎有过类似的经历，所以我才那么不愿意回忆起来吧……","나는… 비슷한 경험을 한 것 같아 그렇게 기억하기 싫은가 봐…"
,"206014027","可我是靠着你的力量才脱险的，不是吗？","하지만 난 네 힘으로 위험에서 벗어난 거잖아?"
,"206014028","嗯……","음..."
,"206014029","你想想，如果刚刚你不在的话，我早就被那只蝎子干掉了。","생각해 봐, 방금 네가 없었더라면 나는 벌써 그 전갈에 의해 해치웠을 거야."
,"206014030","是你救了我一命呀。","목숨을 구해주신 건 당신이군요."
,"206014031","不，我不是后悔，只是想起了一些……不太好的事情。","아니,후회한게 아니라 그냥...좋지 않은 일이 생각나네요."
,"206014032","我……如果是记忆中的我，肯定会毫不犹豫地选择离开……","나는...기억의 나였으면 망설임 없이 떠나고 말았을 텐데..."
,"206014033","就算有这份力量的话，也会把它牢牢地封印起来……因为害怕自己控制不了……","그 힘이 있었으면 단단히 봉인했을텐데...자신이 통제할 수 없을까 두려워서..."
,"206014034","记忆里的我，就是这种只会逃避的人……太差劲了。","기억 속의 나, 도망만 치는 그런 사람... 너무 형편없어."
,"206014035","就因为我总是这样怯懦，才会害古蕾受伤……","내가 자꾸 겁이 나서 구뢰가 다치니까..."
,"206014036","<color=#969696>是想起以前的记忆了吗……</color>","<color=#969696>옛 기억이 떠올랐던 걸까.</color>"
,"206014037","那你现在怎么想的呢？","그럼 당신은 지금 어떻게 생각합니까?"
,"206014038","现在……","지금..."
,"206014039","我是不清楚“过去的你”是怎样，我眼里看到的只有“现在的你”而已。","나는 '과거의 당신'이 어떤지 모르지만, 내 눈에 보이는 것은 '지금의 당신'뿐이다."
,"206014040","你为了救我，鼓起勇气面对傀儡，下定决心使用你认为危险的力量。","너는 나를 구하기 위해, 꼭두각시에게 용기를 내어, 네가 위험하다고 생각하는 힘을 사용하기로 결심했다."
,"206014041","也许过去的你不会这么抉择，但现在的你认为这么做才是正确的。","과거의 너는 이렇게 선택하지 않았을지도 모르지만,지금의 너는 이렇게 하는 것이 옳다고 생각한다."
,"206014042","过去不应该成为你的枷锁，最重要的是你现在想成为什么样的人。","과거에는 당신에게 족쇄가 되지 말아야 하며, 무엇보다 중요한 것은 당신이 지금 어떤 사람이 되고 싶은가이다."
,"206014043","我……","나는..."
,"206014044","我应该……","아마 나는……"
,"206014045","好啦，别想那么多啦，这些事情以后再慢慢思考吧。","좋아, 그렇게 생각하지 말고, 이런 일들은 나중에 천천히 생각하자."
,"206014046","大姐头要是看到你这么垂头丧气，肯定要狠狠修理你一顿。","큰언니 머리가 이렇게 축 처지는 걸 보면 혼날 거야."
,"206014047","咿！？","어!?"
,"206014048","喂！小子！在这里吗？","야 임마 여기 있어?"
,"206014049","哎呀，来得还真快啊。","아이고, 참 빨리 왔네."
,"206014050","我们回家吧。","우리 집에 가자."
,"206014051","嗯……！","음...!"
,"206015000","遭到其他组织AG的伏击，然后遇到沙尘暴，最后被傀儡围攻吗……","다른 조직 AG한테 매복 맞고, 황사 맞고, 꼭두각시한테 뭇매를 맞나…"
,"206015001","哈哈哈哈哈哈哈！你俩也太倒霉了吧！","하하하하하하!너희 둘은 정말 재수 없는 것 아니냐!"
,"206015002","别笑了，差点就没命了好吗！","웃지 마, 죽을 뻔했어!"
,"206015003","呜呜……","우우우..."
,"206015004","结果受你照顾的人成了你的救命恩人，你这保姆当的不及格啊。","결국 너의 보살핌을 받은 사람이 너의 생명의 은인이 되었어. 이 보모는 낙제점을 받았구나."
,"206015005","吵死了……","시끄러워 죽겠다..."
,"206015006","不是这样的……多亏了古蕾的奋战，我们才有机会脱险……","그게 아니라… 구레의 분전 덕분에 탈출할 수 있었다…"
,"206015007","不过，真没想到那些家伙竟然会在我们的地盘找我们的麻烦，真是越来越明目张胆了。","그런데 그놈들이 우리 땅에서 우리를 괴롭힐 줄이야."
,"206015008","我就说了，这些家伙早就不把我们放眼里了。","이놈들은 우리를 안중에도 없는 지 오래다."
,"206015009","既然傀儡的问题已经解决了，那么接下来就该对付她们了。","괴뢰 문제가 이미 해결된 이상, 다음은 그녀들을 상대해야 한다."
,"206015010","老大有什么好点子吗？","첫째는 무슨 좋은 생각이 있습니까?"
,"206015011","完全没有。","전혀 없습니다."
,"206015012","不过在事态还没完全失控前，我们应该还能做点别的。","하지만 사태가 완전히 통제되기 전까지는 다른 것을 할 수 있을 것 같다."
,"206015013","从沙漠北边一下来到了南边吗……哈丝妲妹妹这根棍子的力量还真神奇啊……","사막 북쪽에서 남쪽으로 내려왔을까…. 해스타 여동생의 이 몽둥이의 힘이 신기하다."
,"206015014","不对……是我们的思路太狭隘了，你看，如果这么整的话……","아니..우리 생각이 너무 좁아서 그렇지,이것 봐,이렇게 잘 되면..."
,"206015015","原来如此、原来如此！我算是整明白了。","그렇구나, 그렇구나!나는 완전히 이해한 셈이다."
,"206015016","我就说吧，不能把这根棍子看成是普通的机械结构……","그냥 말이지, 이 막대기를 보통 기계구조라고 볼 수는 없어..."
,"206015017","你们俩，整啥呢。","너희 두 사람, 무엇 때문에 고생하느냐."
,"206015018","啊！老大！我们总算整出点眉目啦！","아! 첫째! 우리는 드디어 윤곽을 좀 잡았구나!"
,"206015019","之前不是说哈丝妲的来历吗？现在我们有个比较靠谱的想法了。","전에 해스타의 내력이 있다고 하지 않았습니까?지금 우리는 비교적 확실한 생각을 가지고 있다."
,"206015020","喔？说来听听？","어? 들어볼래?"
,"206015021","你们有听过最近都市那边的流言吗？说是那个……","당신들은 최근 도시 쪽의 소문을 들어본 적이 있습니까?그거라면서..."
,"206015022","魔什么娃来着？","무슨 악령이더라?"
,"206015023","是魔法少女！","마법소녀다!"
,"206015024","啊啊！对、就是那个！","아아! 그래, 바로 그거야!"
,"206015025","哈丝妲妹妹不是说过自己用的那个能力是“魔法”什么的吗？","하스타 여동생은 자신이 쓰는 그 능력이 '마법'이라 하지 않았나."
,"206015026","我只想起来零星一些记忆，所以也不太确定……","나는 기억만 산발적으로 떠올라서 확실치 않은데..."
,"206015027","魔法少女？那是什么？好土的名字。","마법소녀 그게 뭐야?좋은 흙 이름."
,"206015028","听说她们现在在都市是很热门的话题哦？详细的东西我也不太清楚啦！要是能拿到更多的资料就好了。","이들은 지금 도시에서 큰 화제라면서요?자세한 것은 나도 잘 모르겠습니다!더 많은 자료를 얻을 수 있었으면 좋겠어요."
,"206015029","老大，你有什么法子能搞到魔什么少女的资料吗。","첫째, 무슨 수로 마녀에 대한 자료를 구할 수 있어요?"
,"206015030","热门的话题吗……我还真有个能给问问地方。","핫한 이슈요...제가 한가지 더 여쭤볼 게 있어요."
,"206015031","啊？真的？上哪儿找啊？","어 정말 어딜 가서 찾아요?"
,"206015032","纽带舰队。","유대 함대."
,"206015033","哈？你怎么知道他们会有这些情报。","하? 그들이 이런 정보를 가지고 있을 줄 어떻게 알았지?"
,"206015034","直觉吧……","직감하라..."
,"206015035","感觉这种都市的话题，她们的情报部门应该会很感兴趣，不管有用没用。","이런 도시적인 이슈라면 그녀들의 정보기관은 쓸모없어도 흥미로울 것 같다."
,"206015036","问题是……她们会回应我们的请求吗。","문제는…그들이 우리의 요구에 응할 것이냐다."
,"206015037","得了，这你就不用担心了，干你们的活儿去吧。","됐어, 이 일은 걱정 말고 너희들 할 일이나 하러 가라."
,"206015038","等拿到情报之后，我会通知你们的。","정보를 입수하면 알려드리겠습니다."
,"206016000","等大家回到基地的时候，一沓又一沓的资料已经摆在了最显眼的位置。","기지로 돌아왔을 때 이미 한 뭉치의 자료들이 눈에 띄었다."
,"206016001","等等、你该不会说这些都是魔法少女的资料吧。","잠깐, 설마 마법소녀의 자료라고 말하진 않겠지."
,"206016002","啊、就是那么多。","아, 그만큼 많구나."
,"206016003","在纽带舰队有人专门收集魔法少女的资料，魔法少女似乎在她们那边掀起了一股热潮啊。","유대함대에서 누군가 특별히 수집한 마법소녀의 자료가 이들에게 선풍적인 인기를 끌고 있는 것 같다."
,"206016004","再怎么说这个量也太……","아무리 이 양이라지만 너무.."
,"206016005","不对啊，这不全是资料……有些只是阵线和都市流传出来的传闻罢了。","아니, 자료만 있는 게 아니라…. 전선과 도시에 떠도는 소문들이 있을 뿐이다."
,"206016006","所以才把你们全部给叫来啊，从里面筛出些有用的信息来。","그래서 너희들을 다 불러왔구나, 그 안에서 유용한 정보들을 골라내라."
,"206016007","这得翻到什么时候！","언제까지 이것을 뒤집어야 합니까!"
,"206016008","饶了我们吧……","우리를 용서해줘..."
,"206016009","哎，不就看几个字，能把你们累的。","야, 몇 글자만 봐도 너희들을 힘들게 할 수 있어."
,"206016010","我也来帮忙吧。","나도 도와줄게."
,"206016011","经过了数个小时的鏖战，众人总算把纽带舰队传输的资料给看完了。","몇 시간의 열전을 거쳐, 많은 사람들이 마침내 유대 함대가 전송한 자료를 다 보게 되었다."
,"206016012","唉，烦死了！","아이고, 짜증나 죽겠다."
,"206016013","明明是你把大家叫过来的，第一个不耐烦的就是你啊。","분명히 네가 모두를 불러왔는데, 제일 먼저 귀찮은 사람이 바로 너였어."
,"206016014","纽带舰队的情报部门是不是哪里有问题，怎么乱七八糟的东西都往里塞。","유대함대의 정보기관은 뭔가 문제가 있는지, 엉망진창인 것들을 집어넣었다."
,"206016015","这些东西，印到纸上都嫌浪费……","이런 것들은 종이 위에 인쇄하는 것조차 아까운 것들이다."
,"206016016","唔……这可没什么帮助啊。","…그건 별 도움이 안 된다."
,"206016017","哎，也不能这么说，起码也弄明白传闻中的魔法少女是啥样的。","글쎄, 그렇게 말할 수도 없고 소문난 마법소녀가 어떤지 정도는 알아두자."
,"206016018","虽然穿得都比哈丝妲浮夸，但总之都是有根棍子之类的东西吧？","하스다에 비하면 과장되게 입었지만 어쨌든 몽둥이 같은 게 있죠?"
,"206016019","可这个只有把大剑啊？","그런데 이건 칼밖에 없네요?"
,"206016020","大剑也是根棍子。","대검도 몽둥이다."
,"206016021","……你磕到头了？","…너 끝장났어?"
,"206016022","哎、就别纠结这种地方啦！","야, 이런 데 신경 쓰지 마라!"
